Price,Units Ordered,Inventory Level,Discount,Holiday/Promotion,Competitor Pricing,valor_real,prediccion,probabilidad_alta_demanda,clasificacion_real,clasificacion_predicha
52.68,97,158,0,1,51.54,1,0,0.2554893779735859,Alta demanda,Demanda normal
73.36,109,297,10,1,73.94,1,1,0.5497559972294774,Alta demanda,Alta demanda
76.11,63,106,0,1,73.15,0,0,0.17362456895726272,Demanda normal,Demanda normal
97.69,90,432,0,0,92.89,1,1,0.801977931704481,Alta demanda,Alta demanda
55.52,149,450,20,0,57.62,1,1,0.8341947885860033,Alta demanda,Alta demanda
35.93,125,249,15,0,40.59,1,0,0.44619200632809913,Alta demanda,Demanda normal
48.94,99,369,5,0,46.15,1,1,0.7025201415745452,Alta demanda,Alta demanda
77.53,47,499,15,1,75.73,0,1,0.8853016815030589,Demanda normal,Alta demanda
91.63,190,95,0,1,91.56,0,0,0.1595263252423428,Demanda normal,Demanda normal
50.02,110,181,15,0,50.1,0,0,0.300512268074862,Demanda normal,Demanda normal
34.48,178,289,10,1,36.22,1,1,0.5385834694077564,Alta demanda,Alta demanda
58.27,79,182,5,1,60.77,0,0,0.29943649331884226,Demanda normal,Demanda normal
39.03,162,61,0,1,34.56,0,0,0.12553610362667628,Demanda normal,Demanda normal
13.6,84,230,5,1,12.67,1,0,0.4052846712095005,Alta demanda,Demanda normal
30.72,83,193,20,0,28.18,0,0,0.3277260245431225,Demanda normal,Demanda normal
29.63,42,97,10,1,33.64,0,0,0.1672270044674979,Demanda normal,Demanda normal
82.54,103,462,5,0,82.17,1,1,0.8438936008756428,Alta demanda,Alta demanda
47.66,164,453,5,1,46.02,1,1,0.8371846122621343,Alta demanda,Alta demanda
30.98,78,351,5,0,31.44,1,1,0.668921595062179,Alta demanda,Alta demanda
13.81,185,299,0,1,9.33,0,1,0.5617416922624444,Demanda normal,Alta demanda
16.79,163,325,5,1,17.71,0,1,0.6193474238389504,Demanda normal,Alta demanda
63.81,100,453,5,1,66.53,1,1,0.835035122283044,Alta demanda,Alta demanda
88.08,150,107,0,0,87.51,0,0,0.17377571649222381,Demanda normal,Demanda normal
49.3,189,67,15,0,45.83,0,0,0.13259324036207418,Demanda normal,Demanda normal
22.33,96,399,0,1,22.39,0,1,0.7591599060651588,Demanda normal,Alta demanda
43.77,63,350,10,0,47.78,0,1,0.6660973773420872,Demanda normal,Alta demanda
38.51,153,442,0,1,38.51,1,1,0.8227247947280827,Alta demanda,Alta demanda
70.23,84,162,20,1,67.78,0,0,0.26524412822904697,Demanda normal,Demanda normal
28.6,86,217,15,1,28.57,1,0,0.37784199638932503,Alta demanda,Demanda normal
16.54,179,482,10,1,15.13,1,1,0.8730483487818719,Alta demanda,Alta demanda
69.29,128,108,15,1,66.23,0,0,0.18031823181645187,Demanda normal,Demanda normal
68.25,159,111,5,1,68.06,0,0,0.18279908057469085,Demanda normal,Demanda normal
76.71,172,456,15,0,80.78,0,1,0.8392103568679177,Demanda normal,Alta demanda
34.86,61,66,15,0,29.95,0,0,0.13154852516811996,Demanda normal,Demanda normal
33.3,36,490,0,1,33.64,0,1,0.8773666198559431,Demanda normal,Alta demanda
36.45,72,282,15,0,32.82,0,1,0.520909625010554,Demanda normal,Alta demanda
49.69,102,176,5,1,52.05,1,0,0.2894834952797458,Alta demanda,Demanda normal
87.63,199,378,10,0,90.9,1,1,0.7170133092598946,Alta demanda,Alta demanda
22.23,21,365,0,1,17.27,1,1,0.6972074327530682,Alta demanda,Alta demanda
81.59,130,56,10,1,80.84,0,0,0.11887293348774522,Demanda normal,Demanda normal
14.28,194,412,10,0,13.69,1,1,0.7833154869180703,Alta demanda,Alta demanda
43.88,50,95,5,1,39.88,0,0,0.16308708865913257,Demanda normal,Demanda normal
93.86,165,417,10,1,98.45,1,1,0.7833667716290643,Alta demanda,Alta demanda
56.88,186,235,15,1,57.84,1,0,0.4146864824938667,Alta demanda,Demanda normal
89.27,104,94,10,0,89.69,0,0,0.15849563711506948,Demanda normal,Demanda normal
57.66,58,123,10,1,62.48,0,0,0.20035368751334418,Demanda normal,Demanda normal
37.78,85,150,10,0,35.91,0,0,0.2445449506633591,Demanda normal,Demanda normal
63.33,28,98,20,1,64.71,0,0,0.16740541298149605,Demanda normal,Demanda normal
44.98,188,94,5,0,48.14,0,0,0.161926184025618,Demanda normal,Demanda normal
89.91,146,374,0,1,94.66,1,1,0.7070825084555469,Alta demanda,Alta demanda
29.66,98,220,0,0,31.64,1,0,0.37824677294737785,Alta demanda,Demanda normal
35.48,43,420,20,1,36.78,1,1,0.7946020830221127,Alta demanda,Alta demanda
77.83,78,472,20,1,74.1,0,1,0.8588932502927916,Demanda normal,Alta demanda
16.37,44,475,5,0,14.31,1,1,0.8632241932175063,Alta demanda,Alta demanda
49.88,31,53,0,0,46.05,0,0,0.11542832328927916,Demanda normal,Demanda normal
75.45,58,227,5,1,74.9,0,0,0.38933459635565276,Demanda normal,Demanda normal
87.34,88,353,15,1,89.31,1,1,0.6696905114937273,Alta demanda,Alta demanda
30.07,29,84,20,1,33.2,0,0,0.15285676632381792,Demanda normal,Demanda normal
91.26,161,136,0,0,86.35,1,0,0.21515225157567222,Alta demanda,Demanda normal
48.32,77,239,15,1,47.7,0,0,0.42305612678896076,Demanda normal,Demanda normal
78.21,103,111,0,1,82.81,0,0,0.18015048552528512,Demanda normal,Demanda normal
41.09,135,359,15,0,45.84,1,1,0.6868783961989168,Alta demanda,Alta demanda
22.29,186,165,0,1,21.22,0,0,0.2726910901747307,Demanda normal,Demanda normal
13.45,55,64,20,0,8.7,0,0,0.13160211397536073,Demanda normal,Demanda normal
78.28,93,276,15,0,80.16,1,1,0.5008677169564896,Alta demanda,Alta demanda
51.79,64,222,15,0,55.55,0,0,0.3831633385997515,Demanda normal,Demanda normal
37.96,51,131,10,0,35.7,0,0,0.21353257236633855,Demanda normal,Demanda normal
30.66,92,254,10,1,34.44,1,0,0.4577703625425011,Alta demanda,Demanda normal
70.31,91,495,0,1,65.39,1,1,0.8804473702038387,Alta demanda,Alta demanda
16.78,200,345,15,1,17.15,0,1,0.6648033867835418,Demanda normal,Alta demanda
50.64,59,89,20,1,49.15,0,0,0.15769130072124285,Demanda normal,Demanda normal
77.82,20,392,20,1,77.52,1,1,0.7447256087798806,Alta demanda,Alta demanda
51.71,168,266,20,0,50.72,1,0,0.48519811842718624,Alta demanda,Demanda normal
57.78,91,194,10,1,60.85,0,0,0.3244993303137902,Demanda normal,Demanda normal
48.73,136,387,0,1,47.65,1,1,0.7361131271152898,Alta demanda,Alta demanda
38.04,150,343,15,0,42.11,1,1,0.6553513293028381,Alta demanda,Alta demanda
24.94,136,424,0,1,26.66,1,1,0.7985136860198861,Alta demanda,Alta demanda
94.31,178,147,20,0,96.19,1,0,0.23662170912464223,Alta demanda,Demanda normal
73.76,117,141,20,0,70.95,1,0,0.22854520882868098,Alta demanda,Demanda normal
82.24,136,238,20,0,82.88,0,0,0.4167821722976019,Demanda normal,Demanda normal
71.34,143,382,10,1,75.67,0,1,0.7267110008421832,Demanda normal,Alta demanda
51.07,59,295,20,0,53.51,1,1,0.5490888463357345,Alta demanda,Alta demanda
47.12,47,434,15,0,44.61,0,1,0.8119211953863029,Demanda normal,Alta demanda
74.57,160,437,20,0,73.88,1,1,0.8156562112215782,Alta demanda,Alta demanda
60.43,99,72,10,0,64.76,0,0,0.135344850008412,Demanda normal,Demanda normal
73.08,97,315,10,0,69.7,1,1,0.5886139769426456,Alta demanda,Alta demanda
76.46,191,345,10,1,72.66,1,1,0.6554768975522399,Alta demanda,Alta demanda
25.04,128,188,10,0,29.66,1,0,0.3159634454180486,Alta demanda,Demanda normal
60.8,91,463,5,1,59.12,1,1,0.8475598406834309,Alta demanda,Alta demanda
18.1,177,388,5,0,17.61,0,1,0.7419582324366377,Demanda normal,Alta demanda
34.54,178,89,5,1,33.79,0,0,0.157563714552263,Demanda normal,Demanda normal
76.49,73,261,0,1,79.4,1,0,0.4633834686991449,Alta demanda,Demanda normal
99.71,123,411,10,1,98.94,1,1,0.7730844442371934,Alta demanda,Alta demanda
75.92,167,316,15,1,80.36,1,1,0.5940643403963968,Alta demanda,Alta demanda
95.4,86,365,0,1,91.51,1,1,0.6887459242007676,Alta demanda,Alta demanda
36.67,167,325,10,0,36.98,0,1,0.6166312470067637,Demanda normal,Alta demanda
12.2,59,374,10,0,13.71,1,1,0.7169087905608306,Alta demanda,Alta demanda
22.42,90,474,15,1,19.84,1,1,0.8643551364125234,Alta demanda,Alta demanda
90.06,21,390,10,1,89.6,1,1,0.7374110360034961,Alta demanda,Alta demanda
33.51,57,430,15,0,29.23,0,1,0.8077578481490882,Demanda normal,Alta demanda
66.29,139,486,0,0,65.17,1,1,0.8713385554188997,Alta demanda,Alta demanda
47.73,123,147,5,1,44.29,1,0,0.2390174532957576,Alta demanda,Demanda normal
40.84,153,200,15,0,37.06,0,0,0.34037969137617924,Demanda normal,Demanda normal
87.01,108,458,15,0,85.93,1,1,0.8404370040477978,Alta demanda,Alta demanda
51.73,21,473,0,0,49.46,1,1,0.8575261132016931,Alta demanda,Alta demanda
61.72,38,366,10,1,65.32,1,1,0.6964567771163898,Alta demanda,Alta demanda
86.47,91,71,20,0,82.11,0,0,0.13417834486048333,Demanda normal,Demanda normal
91.73,23,220,0,1,92.35,0,0,0.36981963015629926,Demanda normal,Demanda normal
37.19,30,460,10,0,32.69,1,1,0.8453985249350167,Alta demanda,Alta demanda
87.71,159,446,20,0,87.24,0,1,0.8265375606106358,Demanda normal,Alta demanda
95.64,151,134,10,1,96.46,1,0,0.21439368691386718,Alta demanda,Demanda normal
14.1,187,248,10,1,12.21,0,0,0.44879903078542105,Demanda normal,Demanda normal
73.24,69,395,20,0,70.66,1,1,0.7500213558698469,Alta demanda,Alta demanda
17.8,28,388,20,0,20.76,1,1,0.7433655245391821,Alta demanda,Alta demanda
55.78,27,224,15,1,59.55,0,0,0.38778830141668624,Demanda normal,Demanda normal
73.66,72,497,15,1,73.33,1,1,0.8838101247578888,Alta demanda,Alta demanda
71.64,160,470,20,0,74.13,1,1,0.8568243433767242,Alta demanda,Alta demanda
93.81,127,214,15,0,91.23,0,0,0.36170787388572284,Demanda normal,Demanda normal
77.67,64,271,15,1,76.91,1,0,0.49082254643058215,Alta demanda,Demanda normal
86.27,198,334,20,1,85.31,1,1,0.633926465793492,Alta demanda,Alta demanda
44.47,147,412,5,0,47.06,1,1,0.7783767234803294,Alta demanda,Alta demanda
67.37,151,470,10,0,69.71,1,1,0.8555143154011583,Alta demanda,Alta demanda
99.89,41,127,20,0,101.23,0,0,0.20313389789464617,Demanda normal,Demanda normal
85.85,110,326,15,0,82.11,1,1,0.6126114974031334,Alta demanda,Alta demanda
35.36,97,199,10,1,38.81,0,0,0.3376645274416967,Demanda normal,Demanda normal
26.2,174,320,15,1,21.34,0,1,0.6108085438444381,Demanda normal,Alta demanda
75.93,111,422,20,1,72.34,1,1,0.7946515480209871,Alta demanda,Alta demanda
14.14,85,466,15,1,13.18,1,1,0.8560713653105338,Alta demanda,Alta demanda
86.79,131,198,5,1,87.64,1,0,0.3280808158638977,Alta demanda,Demanda normal
16.28,190,65,0,0,17.14,0,0,0.13046916149158636,Demanda normal,Demanda normal
25.32,148,422,15,1,27.1,1,1,0.7987189684533218,Alta demanda,Alta demanda
73.94,111,292,5,0,69.51,0,1,0.5356413971791016,Demanda normal,Alta demanda
77.33,196,133,10,1,81.96,0,0,0.21505182968561468,Demanda normal,Demanda normal
45.62,118,481,5,1,42.57,0,1,0.8689148066556803,Demanda normal,Alta demanda
81.33,53,498,15,0,84.49,0,1,0.8833701159766498,Demanda normal,Alta demanda
12.43,120,407,0,0,14.74,1,1,0.7723705119420418,Alta demanda,Alta demanda
65.75,74,494,20,0,62.99,1,1,0.8815617571061527,Alta demanda,Alta demanda
76.42,99,420,15,0,79.57,0,1,0.7890181848189459,Demanda normal,Alta demanda
12.71,21,384,5,0,17.52,1,1,0.7330354993194298,Alta demanda,Alta demanda
86.45,115,385,0,1,88.44,0,1,0.7275861940583702,Demanda normal,Alta demanda
77.76,177,418,0,1,79.75,1,1,0.7847035463891257,Alta demanda,Alta demanda
67.49,128,402,5,0,65.32,1,1,0.7597382455199286,Alta demanda,Alta demanda
61.25,63,308,0,1,65.87,1,1,0.5720448160193744,Alta demanda,Alta demanda
76.52,86,149,20,1,76.23,0,0,0.2419749660820059,Demanda normal,Demanda normal
34.92,50,466,20,0,31.37,1,1,0.8543124865736206,Alta demanda,Alta demanda
76.52,146,366,0,0,79.21,1,1,0.6922452276184174,Alta demanda,Alta demanda
40.76,138,280,10,0,43.24,0,1,0.5148201440351012,Demanda normal,Alta demanda
77.53,137,156,5,1,74.14,1,0,0.2510744895904922,Alta demanda,Demanda normal
33.47,192,323,15,0,37.99,1,1,0.6143653931821267,Alta demanda,Alta demanda
61.65,46,439,0,0,64.22,1,1,0.8143940335296268,Alta demanda,Alta demanda
92.83,198,384,20,0,88.85,1,1,0.7303067835057373,Alta demanda,Alta demanda
16.3,179,412,20,0,16.04,1,1,0.7850454869029766,Alta demanda,Alta demanda
56.43,70,324,20,1,54.24,0,1,0.6146838914302687,Demanda normal,Alta demanda
17.62,171,420,0,1,15.86,1,1,0.7938901521710382,Alta demanda,Alta demanda
72.69,128,293,15,1,70.67,1,1,0.5429114861815847,Alta demanda,Alta demanda
76.47,134,415,10,1,76.63,1,1,0.781906275080178,Alta demanda,Alta demanda
91.48,108,88,5,1,95.78,0,0,0.1510357550973336,Demanda normal,Demanda normal
25.41,93,419,15,1,27.89,1,1,0.7935926077469502,Alta demanda,Alta demanda
44.62,73,363,20,1,42.68,1,1,0.6964133718975773,Alta demanda,Alta demanda
24.73,35,430,20,0,24.84,1,1,0.8090941172762528,Alta demanda,Alta demanda
33.36,142,188,15,0,32.03,1,0,0.31686953955774017,Alta demanda,Demanda normal
33.69,196,194,15,1,30.68,0,0,0.3311655342865131,Demanda normal,Demanda normal
16.75,161,283,10,0,13.65,1,1,0.5261167147323992,Alta demanda,Alta demanda
71.64,155,106,10,0,76.47,0,0,0.17550961727331818,Demanda normal,Demanda normal
13.51,66,423,15,1,17.84,1,1,0.8002536577664301,Alta demanda,Alta demanda
80.32,45,88,20,0,80.37,0,0,0.1531221003093359,Demanda normal,Demanda normal
47.15,145,390,10,0,46.3,1,1,0.7428940639725307,Alta demanda,Alta demanda
45.09,35,198,15,0,42.52,1,0,0.3337592113828746,Alta demanda,Demanda normal
80.07,20,354,15,0,79.4,1,1,0.6703917877494668,Alta demanda,Alta demanda
73.55,165,482,20,1,77.29,1,1,0.8703233891121199,Alta demanda,Alta demanda
85.95,35,132,0,1,83.47,0,0,0.209008695055698,Demanda normal,Demanda normal
41.54,128,212,10,0,42.88,1,0,0.3630355427032326,Alta demanda,Demanda normal
32.06,108,134,5,1,33.55,0,0,0.21926817531713355,Demanda normal,Demanda normal
82.65,31,125,15,1,80.93,0,0,0.2019062621466063,Demanda normal,Demanda normal
99.58,160,300,20,0,103.35,1,1,0.5548284886117775,Alta demanda,Alta demanda
76.37,26,323,20,0,78.16,1,1,0.6071095143354607,Alta demanda,Alta demanda
10.25,69,448,10,1,6.56,1,1,0.8340348413166869,Alta demanda,Alta demanda
12.36,158,489,5,0,9.6,1,1,0.8787771700717599,Alta demanda,Alta demanda
52.21,129,193,10,0,51.84,0,0,0.3226865525835196,Demanda normal,Demanda normal
42.73,156,360,15,1,41.25,1,1,0.6907238968920149,Alta demanda,Alta demanda
22.44,45,477,5,0,24.38,0,1,0.8647983883944722,Demanda normal,Alta demanda
47.94,170,117,0,0,46.82,0,0,0.19122950287142007,Demanda normal,Demanda normal
51.57,152,163,5,0,55.42,1,0,0.26485047996572864,Alta demanda,Demanda normal
59.99,39,413,5,1,61.58,1,1,0.7781526592254459,Alta demanda,Alta demanda
13.15,140,69,10,1,11.99,0,0,0.13676585198994426,Demanda normal,Demanda normal
91.06,86,161,20,0,87.99,0,0,0.25988999056720397,Demanda normal,Demanda normal
83.83,163,219,20,0,80.95,1,0,0.3758186267462853,Alta demanda,Demanda normal
47.34,185,222,5,1,47.52,1,0,0.38462141181072385,Alta demanda,Demanda normal
45.96,151,118,0,1,45.21,0,0,0.19358571898804994,Demanda normal,Demanda normal
99.48,185,500,0,0,104.44,0,1,0.8830870418433694,Demanda normal,Alta demanda
79.26,122,486,5,1,83.49,1,1,0.8715510378739265,Alta demanda,Alta demanda
10.9,97,76,20,1,8.07,0,0,0.1459045322537003,Demanda normal,Demanda normal
28.01,177,93,0,0,24.26,0,0,0.16141108853763772,Demanda normal,Demanda normal
62.44,168,280,5,1,61.56,1,1,0.5123627618092806,Alta demanda,Alta demanda
89.69,163,274,10,0,87.68,0,0,0.49456827230809075,Demanda normal,Demanda normal
94.25,170,278,20,1,97.17,0,1,0.5074747736632833,Demanda normal,Alta demanda
91.68,22,206,10,0,88.88,0,0,0.34221573389810617,Demanda normal,Demanda normal
78.34,76,235,15,0,79.39,1,0,0.40811707291717086,Alta demanda,Demanda normal
96.54,136,74,0,1,93.33,0,0,0.13478983155534238,Demanda normal,Demanda normal
84.35,117,375,15,1,83.24,1,1,0.7135011095410876,Alta demanda,Alta demanda
74.46,171,428,5,0,76.67,1,1,0.7999603823364438,Alta demanda,Alta demanda
70.59,180,437,20,0,69.27,1,1,0.8162608432687972,Alta demanda,Alta demanda
88.73,48,206,0,1,87.78,1,0,0.3414841065582936,Alta demanda,Demanda normal
33.06,43,338,15,0,34.47,1,1,0.6441014651341754,Alta demanda,Alta demanda
27.84,148,179,10,1,29.0,1,0,0.2999839876003798,Alta demanda,Demanda normal
63.43,136,71,20,0,59.18,0,0,0.13617236926031193,Demanda normal,Demanda normal
75.51,145,123,15,1,73.58,0,0,0.20098201179330338,Demanda normal,Demanda normal
19.82,196,143,10,0,23.32,0,0,0.23599245386291362,Demanda normal,Demanda normal
86.78,54,386,10,1,89.17,1,1,0.730954420564485,Alta demanda,Alta demanda
96.21,123,340,5,1,97.39,0,1,0.6394360885598515,Demanda normal,Alta demanda
80.09,119,449,20,1,79.08,1,1,0.8315833333643579,Alta demanda,Alta demanda
70.66,153,191,5,0,75.25,0,0,0.31496825492033376,Demanda normal,Demanda normal
15.16,79,86,0,0,11.79,0,0,0.15302874694382576,Demanda normal,Demanda normal
79.94,135,61,10,0,82.75,0,0,0.12307716409379907,Demanda normal,Demanda normal
96.56,37,449,5,1,100.72,1,1,0.8264315441009084,Alta demanda,Alta demanda
63.18,28,425,5,0,60.02,0,1,0.7952640038088966,Demanda normal,Alta demanda
78.81,149,398,10,1,81.37,1,1,0.7540880882749615,Alta demanda,Alta demanda
92.17,156,483,20,1,95.46,1,1,0.8700310608117019,Alta demanda,Alta demanda
34.8,132,377,5,1,33.34,1,1,0.720937976082489,Alta demanda,Alta demanda
47.46,123,286,0,0,48.79,0,1,0.5241582219092039,Demanda normal,Alta demanda
42.55,190,221,10,1,39.78,0,0,0.3849435589033182,Demanda normal,Demanda normal
81.03,134,499,15,1,80.03,0,1,0.8856921597890822,Demanda normal,Alta demanda
89.47,152,193,20,1,86.45,0,0,0.3224626789199249,Demanda normal,Demanda normal
81.8,66,470,5,1,76.87,0,1,0.8539698597478925,Demanda normal,Alta demanda
79.7,41,179,5,0,80.0,1,0,0.2893369079374479,Alta demanda,Demanda normal
58.96,44,420,15,0,60.11,1,1,0.7902184236221987,Alta demanda,Alta demanda
70.4,188,483,10,0,66.33,1,1,0.8698961361078679,Alta demanda,Alta demanda
29.83,165,78,15,1,32.28,0,0,0.1463690048447627,Demanda normal,Demanda normal
52.25,84,54,20,0,52.67,0,0,0.1190885468407251,Demanda normal,Demanda normal
38.49,151,261,5,1,43.36,1,0,0.47188363904334846,Alta demanda,Demanda normal
91.24,61,297,5,1,91.74,1,1,0.5446815434645272,Alta demanda,Alta demanda
48.1,65,255,15,0,50.2,1,0,0.4570799997672715,Alta demanda,Demanda normal
84.94,152,101,20,1,82.19,0,0,0.17085339723475923,Demanda normal,Demanda normal
56.36,143,376,10,0,56.68,1,1,0.7165096034767146,Alta demanda,Alta demanda
48.92,54,449,10,1,46.08,1,1,0.8318772085036398,Alta demanda,Alta demanda
88.06,114,391,10,0,85.18,1,1,0.7396176925622049,Alta demanda,Alta demanda
52.9,151,484,0,0,49.75,1,1,0.8703615231221783,Alta demanda,Alta demanda
64.68,31,132,20,0,64.29,1,0,0.21414191564585702,Alta demanda,Demanda normal
16.35,198,452,15,0,12.55,1,1,0.8397773613819168,Alta demanda,Alta demanda
41.78,131,253,0,0,38.8,1,0,0.45037769592167254,Alta demanda,Demanda normal
74.54,72,102,5,0,70.13,0,0,0.16873410633647837,Demanda normal,Demanda normal
92.3,61,303,20,1,88.81,0,1,0.5630438965257613,Demanda normal,Alta demanda
12.15,78,267,0,1,16.65,0,0,0.486664321052888,Demanda normal,Demanda normal
96.76,144,118,20,0,100.65,0,0,0.1914616414909756,Demanda normal,Demanda normal
23.22,89,461,10,0,19.7,1,1,0.8481806599275994,Alta demanda,Alta demanda
50.56,45,293,10,0,46.71,1,1,0.5417594156556836,Alta demanda,Alta demanda
72.32,39,472,0,1,72.37,1,1,0.8557250363497739,Alta demanda,Alta demanda
54.22,127,149,5,1,52.14,0,0,0.24160969657183537,Demanda normal,Demanda normal
30.95,64,395,10,0,34.97,1,1,0.7519664012807272,Alta demanda,Alta demanda
35.03,138,183,15,1,34.71,1,0,0.30807600275415886,Alta demanda,Demanda normal
42.94,55,188,15,0,39.77,1,0,0.31440722770806434,Alta demanda,Demanda normal
78.03,22,141,5,0,75.76,1,0,0.22356753576092792,Alta demanda,Demanda normal
98.64,95,109,5,0,94.95,0,0,0.17597860080304772,Demanda normal,Demanda normal
66.2,88,366,15,1,70.75,0,1,0.6979088614882994,Demanda normal,Alta demanda
45.94,98,134,20,0,50.05,0,0,0.21973010219087372,Demanda normal,Demanda normal
63.33,57,421,10,0,64.1,0,1,0.7904234619467854,Demanda normal,Alta demanda
34.97,29,431,15,0,30.42,1,1,0.8087395638708768,Alta demanda,Alta demanda
43.42,169,255,10,1,48.05,1,0,0.4594266778523754,Alta demanda,Demanda normal
83.83,93,480,10,1,82.4,1,1,0.8656765287578347,Alta demanda,Alta demanda
31.82,180,112,0,1,28.46,0,0,0.18690843322733355,Demanda normal,Demanda normal
47.09,51,214,15,0,49.62,0,0,0.3665905936130053,Demanda normal,Demanda normal
65.67,200,86,20,0,63.47,0,0,0.15342781896970997,Demanda normal,Demanda normal
22.08,107,495,0,1,21.44,1,1,0.8834491440538169,Alta demanda,Alta demanda
34.91,128,443,5,1,39.56,1,1,0.8248064162108203,Alta demanda,Alta demanda
23.03,63,410,15,1,23.91,0,1,0.779777156960692,Demanda normal,Alta demanda
90.87,38,92,0,1,89.99,0,0,0.1545591817542202,Demanda normal,Demanda normal
63.09,197,163,5,1,60.19,0,0,0.265774546654959,Demanda normal,Demanda normal
59.12,23,266,10,0,59.31,0,0,0.4782548353481704,Demanda normal,Demanda normal
92.26,167,365,10,1,92.99,1,1,0.6927665052830216,Alta demanda,Alta demanda
90.65,94,145,0,0,91.27,0,0,0.22825843813586968,Demanda normal,Demanda normal
89.37,54,429,10,0,84.48,0,1,0.8000174494962548,Demanda normal,Alta demanda
67.85,72,147,15,1,71.01,1,0,0.23806444274390473,Alta demanda,Demanda normal
79.33,97,333,5,0,74.44,0,1,0.6254970412313174,Demanda normal,Alta demanda
52.1,92,248,20,0,50.87,1,0,0.44297127555114985,Alta demanda,Demanda normal
75.64,44,108,20,1,71.55,0,0,0.1798473248819891,Demanda normal,Demanda normal
84.75,147,95,15,1,89.23,0,0,0.1620289461828132,Demanda normal,Demanda normal
12.26,107,74,10,1,9.68,0,0,0.14207692725536084,Demanda normal,Demanda normal
